# ----------------------------------------
# Основной
# Статистика по пользователям
# 20170501-20170618
# ----------------------------------------

Идентификатор клиента,Сеансы,Сред. длительность сеанса,Показатель отказов,Доход,Транзакции,Коэффициент конверсии цели
1888012678.1495472036,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1888048015.1494499131,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1888274397.1495615085,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1888518976.1493840673,1,00:00:00,"0,00 %","0,00 ₽",0,"0,00 %"
1888666997.1495792261,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1889227280.1494414285,1,00:00:13,"0,00 %","0,00 ₽",0,"0,00 %"
1889568178.1496564969,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1889658775.1492168480,1,00:00:57,"0,00 %","0,00 ₽",0,"0,00 %"
1889859708.1497756693,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
1889999957.1493984254,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1890536292.1495123219,1,00:02:08,"0,00 %","0,00 ₽",0,"100,00 %"
1891072512.1494975412,1,00:02:14,"0,00 %","0,00 ₽",0,"0,00 %"
1891153911.1495875192,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1891197184.1495483998,1,00:00:45,"0,00 %","0,00 ₽",0,"0,00 %"
1891212442.1493598329,1,00:00:09,"0,00 %","0,00 ₽",0,"0,00 %"
1891219053.1496911187,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1892543356.1494402981,1,00:01:08,"0,00 %","0,00 ₽",0,"0,00 %"
