# ----------------------------------------
# Основной
# Статистика по пользователям
# 20170501-20170618
# ----------------------------------------

Идентификатор клиента,Сеансы,Сред. длительность сеанса,Показатель отказов,Доход,Транзакции,Коэффициент конверсии цели
590043332.1461510130,2,00:07:36,"0,00 %","0,00 ₽",0,"0,00 %"
60681756.1495631473,2,00:00:13,"0,00 %","0,00 ₽",0,"0,00 %"
621778968.1495517777,2,00:00:16,"0,00 %","0,00 ₽",0,"0,00 %"
655039666.1493297413,2,00:00:16,"0,00 %","0,00 ₽",0,"0,00 %"
656621510.1491062043,2,00:00:13,"0,00 %","0,00 ₽",0,"0,00 %"
675120810.1495096440,2,00:09:45,"0,00 %","0,00 ₽",0,"0,00 %"
696632064.1495026300,2,00:02:02,"0,00 %","0,00 ₽",0,"50,00 %"
69691807.1486401669,2,00:00:21,"0,00 %","0,00 ₽",0,"0,00 %"
734277132.1493992834,2,00:02:13,"0,00 %","0,00 ₽",0,"50,00 %"
734928271.1482100219,2,00:00:00,"50,00 %","0,00 ₽",0,"0,00 %"
741018281.1490808149,2,00:00:21,"0,00 %","0,00 ₽",0,"0,00 %"
796208122.1494429748,2,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
804991497.1493546197,2,00:00:16,"0,00 %","0,00 ₽",0,"0,00 %"
811088006.1495447550,2,00:01:18,"0,00 %","0,00 ₽",0,"0,00 %"
82826657.1495466419,2,00:13:46,"0,00 %","0,00 ₽",0,"50,00 %"
83040796.1493737589,2,00:05:06,"0,00 %","0,00 ₽",0,"50,00 %"
857009414.1494858203,2,00:01:37,"0,00 %","0,00 ₽",0,"100,00 %"
859590597.1495014270,2,00:02:41,"0,00 %","0,00 ₽",0,"0,00 %"
862779956.1464615019,2,00:03:29,"0,00 %","0,00 ₽",0,"0,00 %"
872952052.1494859591,2,00:02:21,"0,00 %","0,00 ₽",0,"0,00 %"
88172257.1495092203,2,00:12:27,"0,00 %","0,00 ₽",0,"50,00 %"
883540416.1493522460,2,00:01:05,"0,00 %","0,00 ₽",0,"0,00 %"
887203046.1492878111,2,00:00:41,"0,00 %","0,00 ₽",0,"0,00 %"
897215483.1477569068,2,00:00:22,"0,00 %","0,00 ₽",0,"0,00 %"
899784346.1467485356,2,00:01:01,"0,00 %","0,00 ₽",0,"0,00 %"
916027906.1494858713,2,00:03:47,"0,00 %","0,00 ₽",0,"50,00 %"
932154764.1494593898,2,00:00:23,"0,00 %","0,00 ₽",0,"0,00 %"
938808139.1495274202,2,00:00:52,"0,00 %","0,00 ₽",0,"0,00 %"
948410574.1494945591,2,00:03:03,"50,00 %","0,00 ₽",0,"50,00 %"
958231628.1493680654,2,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
