Date,max_price,p_75,p_50,p_25,min_price,tendered_volume,offered_volume,residual_load_n4, residual_load_n4_2,residual_n0,residual_n0_2,rel,feature_x1,feature_x2,Weekday,weekday_group,public_holiday
19.02.2016,0.823,0.76,0.7,0.62,0,2355,4915,58.35523851,34.05333862,50.13217601,25.13235072,1.04870553,1,0.498787879,6,WD,0
20.02.2016,21.637,18.478,15,9.8,1.54,2359,4187,25.81230101,6.662748835,33.27717601,11.07370443,0.699644346,1,4.9175,7,7,0
21.02.2016,104.53,77.7,59,45.045,2.997,2621,4106,18.34117601,3.363987375,18.39605101,3.384146928,0.58887171,1,5.50447604,1,1,0
22.02.2016,106.17,57.98,42.3,20.6,0.2,2360,4003,28.74373851,8.262025036,15.96298851,2.548170022,0.424871859,1,9.273298978,2,2,0
23.02.2016,23.846,22.222,20.694,16.849,6.29,2356,5236,48.94723851,23.95832158,38.11555101,14.52795229,2.387745314,1,0.224602053,3,WD,0
24.02.2016,9.119,8.4,8.051,7.0125,3.9,2355,4691,45.88736351,21.0565013,36.76755101,13.51852807,0.964633858,1,0.382412145,4,WD,0
25.02.2016,3.85,3.551,3.122,2.74,1.89,2353,4282,54.12142601,29.29128753,46.29330101,21.43069718,1.25908035,1,0.422195416,5,WD,0
26.02.2016,1.9,1.449,1.378,1.2,0,2354,4350,53.08848851,28.18387612,43.92042601,19.29003821,0.948742584,1,0.493506494,6,WD,0
27.02.2016,6.057,4.771,3.9,2.79,0,2357,4427,43.94023851,19.3074456,45.95205101,21.11590992,1.380887939,1,0.279937145,7,7,0
28.02.2016,22.955,13.9,12.16,9.4,1.69,2356,4360,36.56455101,13.36966391,38.79548851,15.05089929,2.108903073,1,0.219602028,1,1,0
29.02.2016,18.661,11.799,8.8,5.889,0,2356,4186,45.63748851,20.82780358,36.65905101,13.43886021,2.296503,1,0.175765282,2,2,0
01.03.2016,5.7,5.085,4.271,3.9,0.89,2353,4066,54.21061351,29.38790617,47.12198851,22.20481801,1.285412121,1,0.305449869,3,WD,0
02.03.2016,12.424,6.89,3.4,1.91,0,2356,4738,40.17642601,16.14145207,33.13505101,10.97931605,0.703175992,1,2.179649123,4,WD,0
03.03.2016,5.661,4.72,3.29,3.24,0,2357,4385,51.63711351,26.66391492,42.70842601,18.24009652,1.288919881,1,0.455650354,5,WD,0
04.03.2016,2.2,2.161,1.992,1.77475,0.9,2355,4577,51.87436351,26.9094959,45.93373851,21.09908334,1.075519348,1,0.388623918,6,WD,0
05.03.2016,3.6,3.35,2.7575,2.161,1.399,2355,4539,42.52405101,18.08294914,40.02405101,16.01924659,0.870995965,1,0.59435364,7,7,0
06.03.2016,12.552,9.2,8.88,7.661,1.3,2357,4568,40.13986351,16.11208643,42.36636351,17.94908757,1.092043563,1,0.546808974,1,1,0
07.03.2016,7.2,6.55,5.949,5.373,1.11,2355,4918,52.91280101,27.99764511,41.58573851,17.29373648,1.134392118,1,0.385831413,2,2,0
08.03.2016,2.45,2.25,2,1.88,0.75,2356,5631,56.92986351,32.41009359,49.94667601,24.94670445,1.201053,1,0.340277778,3,WD,0
09.03.2016,1.827,1.068,0.84,0.77,0,2354,5421,50.83686351,25.84386692,44.20405101,19.53998126,0.885024881,1,0.745714286,4,WD,0
10.03.2016,0.96,0.8265,0.68,0.603,0,2354,4577,52.65461351,27.72508324,44.15630101,19.49778919,0.998919782,1,0.52545156,5,WD,0
11.03.2016,0.405,0.36,0.335,0.3005,0,2357,4589,55.61530101,30.93061707,48.56005101,23.58078554,1.099730953,1,0.421875,6,WD,0
12.03.2016,1.807,1.5,1.343,1.19,0.5,2355,4368,47.02136351,22.11008626,47.51067601,22.57264335,1.187053155,1,0.501944444,7,7,0
13.03.2016,6.034,5.202,4.74,4,0.9,2354,4623,41.19280101,16.96846855,42.02442601,17.66052382,0.991929034,1,0.480720204,1,1,0
14.03.2016,3.334,2.795,2.462,2.026,0.221,2353,4414,17.66052382,3.118941014,42.02442601,17.66052382,1.010548989,1,0.463055556,2,2,0
15.03.2016,1.94,1.81,1.183,0.963,0,2355,4291,54.10305101,29.27140129,46.39586351,21.52576151,1.104021349,1,0.581883623,3,WD,0
16.03.2016,1.009,0.877,0.78,0.72,0,2366,4702,47.03698851,22.12478288,40.57661351,16.46461564,0.874573948,1,0.520103093,4,WD,0
17.03.2016,1.87,0.442,0.38,0.34,0,2355,4599,54.22730101,29.40600175,45.89480101,21.0633276,1.131065336,1,1.853320119,5,WD,0
18.03.2016,2.45,1.1,0.89,0.64,0,2398,4681,48.96030101,23.97111075,42.15417601,17.76974555,0.91849567,1,1.310160428,6,WD,0
19.03.2016,1.25,0.935,0.404,0.097,0,2354,4873,45.53636351,20.73560402,45.12211351,20.36005128,0.949725773,1,0.691754289,7,7,0
20.03.2016,4.739,3.344,2.787,2.404,1.44,2356,4802,29.78998851,8.874434155,31.64948851,10.01690123,0.753121256,1,0.785382831,1,1,0
21.03.2016,9.28,6.12075,2.9,2.13,0.84,2353,4593,44.10461351,19.45216933,34.96955101,12.22869498,0.832124417,1,2.783443311,2,2,0
22.03.2016,7.25,4.948,3.792,2.79,0.45,2360,4757,47.16405101,22.24447708,37.64148851,14.16881657,1.076407544,1,0.78125,3,WD,0
23.03.2016,14.712,8,4.156,3.07,0.45,2364,4474,51.06848851,26.07990519,43.83073851,19.21133638,1.164426282,1,2.029241379,4,WD,0
24.03.2016,11,9.16,6.82,5.41,0.45,2458,5142,54.43155101,29.62793745,45.88792601,21.05701754,1.046934813,1,0.747688961,5,WD,0
25.03.2016,12.993,9.91,8.955,7.9925,0.99,2357,5107,34.94330101,12.21034286,38.66767601,14.95189168,0.917291706,1,5.303265306,6,1,1
26.03.2016,9.45,7.291,4.408,2.2,0,2357,4753,39.04680101,15.24652669,38.66605101,14.95063501,0.856920211,1,7.56,7,7,0
27.03.2016,32.3,25.388,24.538,18.72,2.82,2362,5159,20.12120726,4.048629816,20.81440518,4.332394629,0.657653762,1,6.815783921,1,1,0
28.03.2016,25.926,24.934,24.112,14.835,2.21,2353,4970,22.79055101,5.194092154,26.48117601,7.012526829,0.757263827,1,2.79375,2,1,1
29.03.2016,29.6,24.136,19.4,12.4,2.9,2355,4664,33.49842601,11.22144545,25.51192601,6.508583688,0.963398529,1,1.141711024,3,WD,0
30.03.2016,11.49,8.25,6.95,5.725,2.85,2354,4417,42.56598851,18.11863378,36.96730101,13.66581344,1.449020391,1,0.388175676,4,WD,0
31.03.2016,4.8,4.38,3.69,3.29,1.75,2354,4129,52.83153464,27.91171053,43.16772214,18.63452235,1.167727179,1,0.417754569,5,WD,0
01.04.2016,2.37,2.13375,1.785,1.374,0.45,2361,3957,51.52309892,26.54629722,40.92684892,16.75006963,0.948089148,1,0.49375,6,WD,0
02.04.2016,4.86,3.712,3.207,1.99,0,2354,4763,37.47041142,14.04031732,38.71747392,14.99042787,1.001329924,1,0.514285714,7,7,0
03.04.2016,12.286,10.105,8,4.85,0,2359,4683,34.30466142,11.76809795,34.27903642,11.75052338,1.646890033,1,0.380371517,1,1,0
04.04.2016,6.514,6,3.622,2.09,0,2018,4611,47.22128642,22.29849891,39.03766142,15.23939009,1.474166457,1,0.251253568,2,2,0
05.04.2016,2.69,2.36,2.069,1.815,0,2007,4627,52.03041142,27.07163713,43.25347392,18.70863006,1.10799347,1,0.412956709,3,WD,0
06.04.2016,1.489,1.313,1.19,0.95,0,2007,4510,44.84259892,20.10858678,35.45334892,12.5693995,0.819664774,1,0.553531599,4,WD,0
07.04.2016,2.49,1,0.72,0.555,0,2034,4153,42.21891142,17.82436482,29.02878642,8.42670441,0.818788275,1,1.672263264,5,WD,0
08.04.2016,4.98,1.18,0.9,0.777,0,2007,4313,50.89741142,25.90546489,40.43566142,16.35042714,1.392950461,1,2,6,WD,0
09.04.2016,2.55,2.25,1.88,1.873,0,2033,5169,45.79697392,20.9736282,44.73584892,20.01296179,1.15544338,1,0.524691358,7,7,0
10.04.2016,5.448,5,4.483,3.957,1,2014,4802,35.03359892,12.27353053,33.61784892,11.30159766,0.980711608,1,0.443431548,1,1,0
11.04.2016,5.4,4.332,3.082,2.23,0.65,2007,4559,45.56053642,20.75762479,34.01116142,11.56759101,0.871239726,1,0.828983727,2,2,0
12.04.2016,2.3,1.986,1.96,1.76,0.98,2014,4332,49.27384892,24.27912187,39.60091142,15.68232185,1.164350459,1,0.425925926,3,WD,0
13.04.2016,5.065,1.68,0.989,0.822,0,2011,3702,54.45866142,29.65745804,44.84903642,20.11436068,1.132525359,1,2.202173913,4,WD,0
14.04.2016,4.4,2.706,2.11,1.865,0.8,2019,3926,53.55553642,28.68195481,45.24347392,20.46971932,1.008794782,1,0.868706811,5,WD,0
15.04.2016,3.3,3,2.595,2.0955,1.39,2010,4013,48.74922392,23.76486833,42.50472392,18.06651556,0.939466408,1,0.75,6,WD,0
16.04.2016,3.6,3.16,2.773,2.231,0,2035,4527,29.32866142,8.601703807,31.13147392,9.691686684,0.695895455,1,1.411764706,7,7,0
17.04.2016,9.8,8.52,6.12,3.95,2.09,2008,4441,32.14078642,10.33030152,31.57634892,9.970658111,0.939273331,1,1.798825257,1,1,0
18.04.2016,3.95,3.51,2.913,2.387,1.6,2015,4000,43.47872392,18.90399434,33.47859892,11.20816586,0.984341537,1,0.731481481,2,2,0
19.04.2016,2.71,2.439,2.074,1.589,0,2026,4030,42.18922392,17.79930615,34.51028642,11.90959869,1.030816328,1,0.686075949,3,WD,0
20.04.2016,3.067,1.475,1.322,1.1,0,2009,3414,46.59091142,21.70713027,36.09484892,13.02838119,1.045915658,1,1.131734317,4,WD,0
21.04.2016,9,7.85,3.25,1.443,0.45,2009,4024,52.70066142,27.77359714,43.77316142,19.16089661,1.212725991,1,2.934463645,5,WD,0
22.04.2016,7.155,6,4.917,4.136,0.45,2012,3784,46.36259892,21.49490579,38.44347392,14.77900687,0.87824303,1,0.795,6,WD,0
23.04.2016,2.892,2.494,2.15,1.617,0.45,2016,3992,40.62534892,16.50418975,40.41403642,16.3329434,1.298172921,1,0.803333333,7,7,0
24.04.2016,7.648,6.913,5.828,4.915,1.17,2010,4274,29.48134892,8.691499342,28.84528642,8.320505487,0.913509237,1,0.780408163,1,1,0
25.04.2016,3.91,3.52,3.24,2.583,0.45,2007,4384,45.92597392,21.09195081,38.02066142,14.45570695,1.135670627,1,0.989873418,2,2,0
26.04.2016,7.038,1.99,1.69,1.45,0.87,2016,3851,47.96228642,23.00380919,35.75722392,12.78579062,0.940468224,1,1.8,3,WD,0
27.04.2016,5.739,4.348,3.45,2.8765,0.9,2013,4099,41.54228642,17.25761561,35.09516142,12.31670355,0.981484511,1,0.81543052,4,WD,0
28.04.2016,3.43,3.12,2.696,2.368,0.9,2006,4099,47.56116142,22.62064076,38.35172392,14.70854728,1.09279235,1,0.597665098,5,WD,0
29.04.2016,2.376,1.895,1.75,1.45,0.9,2011,3995,43.09116142,18.56848193,40.55934892,16.45060785,1.057562601,1,0.69271137,6,WD,0
30.04.2016,2.11,1.915,1.72,1.45,0,2020,4316,38.14228642,14.54834013,35.90066142,12.8885749,0.888321598,1,0.729598893,7,7,0
01.05.2016,5.297,5.033,4.565,3.83,1.29,2018,4303,29.58097392,8.750340181,29.55447392,8.734669287,1.024585906,1,0.692599372,1,1,1
02.05.2016,3.288,3.01,2.5,1.987,0,2019,4439,47.96422392,23.00566776,36.87728642,13.59934254,0.969927535,1,0.840920716,2,2,0
03.05.2016,2.273,1.947,1.62,1.4,0,2008,4588,49.92591142,24.92596631,41.13066142,16.91731309,1.115338611,1,0.691301703,3,WD,0
04.05.2016,3.53,1.6,1.26,1.08,0.7,2006,4166,50.59653642,25.60009498,40.36459892,16.29300846,0.981374904,1,1.553013638,4,WD,0
05.05.2016,4.607,4.326,4.062,3.5,0.5,2011,4469,37.2614071,13.88412459,40.16084892,16.12893786,1.047171934,1,1.343148688,5,1,1
06.05.2016,2.667,2.455,2.298,2,0,2008,4332,37.94141142,14.39550701,29.88728642,8.932498896,0.744189608,1,0.578901671,6,WD,0
07.05.2016,4.448,2.55,2.072,1.55,1,2018,4195,31.92484892,10.19195979,28.62159892,8.191959248,0.797244334,1,2.108056872,7,7,0
08.05.2016,19.4,11.364,5.083,3.89,1,2008,4059,25.05591142,6.277986971,23.29616142,5.427111369,0.788244835,1,3.662450444,1,1,0
09.05.2016,10.184,3.442,2.395,1.989,1.4,2008,3793,38.95359892,15.17382869,27.31422392,7.460668284,0.740678791,1,3.097323601,2,2,0
10.05.2016,7.8,6.66,5.93,3.6,0.1,2006,4296,43.67709892,19.0768897,34.29072392,11.75853747,1.255416373,1,0.765907306,3,WD,0
11.05.2016,12.842,7,4.99,3.86,1,2015,4748,45.63597392,20.82642116,36.49428642,13.31832941,1.064261183,1,1.646410256,4,WD,0
12.05.2016,9.913,9.348,8.4,6.84,2.498,2013,4633,41.62997392,17.33054729,32.42616142,10.51455944,0.888527071,1,0.771920262,5,WD,0
13.05.2016,15.15,7.9,6.344,5.60375,3.3,2089,4479,49.27734892,24.28257117,39.92034892,15.93634258,1.231115469,1,1.528296177,6,WD,0
14.05.2016,12.12,10.79,9.1825,7.805,2.2,2029,4424,30.89116142,9.542638539,33.50484892,11.22574901,1.170614158,1,2.724820144,7,7,0
15.05.2016,27.75,21,17,13.667,6.99,2037,4259,23.34303642,5.448973493,25.82916142,6.671455797,1.108730359,1,1.430412371,1,1,0
16.05.2016,51.53,26.15,20,15.333,4,2048,3748,27.96466142,7.820222883,27.28328642,7.443777179,0.998867348,1,5.059897879,2,1,1
17.05.2016,12.59,8.19,7.15,6.121,1.17,2007,4068,37.79797392,14.28686832,29.05147392,8.439881369,1.06480845,1,0.244323695,3,WD,0
18.05.2016,9.176,8.273,7.5,5.4,1.74,2020,4518,50.56722392,25.57044135,43.77778642,19.16494584,1.506904143,1,0.728832407,4,WD,0
19.05.2016,7.085,6.18,5.552,5.034,1.85,2018,4633,52.19491142,27.24308778,43.36741142,18.80732373,0.990625954,1,0.772122929,5,WD,0
20.05.2016,7.22,4.91,4.6,4.207,1.75,2010,4411,46.41791142,21.54622501,41.71222392,17.39909624,0.96183338,1,1.01905434,6,WD,0
21.05.2016,7.7,6.538,5.667,5.085,1.98,2055,4256,40.79447392,16.64189102,42.26722392,17.86518218,1.261525579,1,0.635313531,7,7,0
22.05.2016,21.444,17,14.25,11.9675,5.09,2007,4025,28.53703642,8.143624476,32.00316142,10.24202341,1.239032151,1,0.772756757,1,1,0
23.05.2016,9,8.93,7.2,5.606,2,2011,4143,48.07272392,23.10986785,37.37153642,13.96631734,1.369759341,1,0.17465554,2,2,0
24.05.2016,6.99,5.85,5.328,4.8,1.49,2017,4117,45.33903642,20.55628224,36.28953642,13.16930454,0.971047484,1,0.776666667,3,WD,0
25.05.2016,4.454,4.314,4.174,3.98,2.168,2007,4542,53.00603642,28.09639897,44.58516142,19.87836619,1.228595508,1,0.637195994,4,WD,0
26.05.2016,4.442,2.8,2.33,1.655,0.74,2006,4398,45.09322392,20.33398844,45.36909892,20.58355137,1.017582924,1,0.997305793,5,WD,0
27.05.2016,7.3,5.54,3.467,2.84,1.8,2015,4543,48.02234892,23.06145996,41.84778642,17.51237228,0.922385223,1,1.643403872,6,WD,0
28.05.2016,5.255,4.794,4.237,3.46375,1.9,2007,4584,41.84309892,17.50844927,41.66759892,17.361888,0.985813476,1,0.682467532,7,7,0
29.05.2016,15.234,12.586,10.724,8.448,3.78,2020,4412,34.16441142,11.67207008,34.02359892,11.57605283,1.063132435,1,0.710408506,1,1,0
